130,9632179,2019-01-14 18:59:06+00,49.91758347,-2.406049967
131,9595321,2019-01-14 18:47:31+00,18.42115021,-64.61090088
132,9632179,2019-01-14 18:40:18+00,49.89789963,-2.518366575
133,9247455,2019-01-14 18:31:22+00,17.54036331,69.71206665
134,9595321,2019-01-14 18:29:32+00,18.42115021,-64.61090088
135,9632179,2019-01-14 18:23:30+00,49.87934875,-2.619416714
136,9247455,2019-01-14 18:06:20+00,17.4793148,69.76507568
137,9595321,2019-01-14 17:53:32+00,18.42115021,-64.61090088
138,9632179,2019-01-14 17:51:41+00,49.8428154,-2.813966751
139,9632179,2019-01-14 17:46:31+00,49.8370018,-2.846266747
140,9632179,2019-01-14 17:36:07+00,49.8213501,-2.908666611
141,9595321,2019-01-14 17:35:31+00,18.42115021,-64.61090088
142,9632179,2019-01-14 17:31:05+00,49.81241608,-2.937016726
143,9632179,2019-01-14 17:20:24+00,49.79244995,-2.999949932
144,9595321,2019-01-14 17:17:32+00,18.42115021,-64.61090088
145,9632179,2019-01-14 17:14:24+00,49.78144836,-3.034300089
146,9632179,2019-01-14 17:04:36+00,49.75673294,-3.085716724
147,9595321,2019-01-14 16:56:32+00,18.42115021,-64.61090088
148,9632179,2019-01-14 16:55:17+00,49.73208237,-3.132849932
149,9632179,2019-01-14 16:49:05+00,49.71689987,-3.165966749
150,9595321,2019-01-14 16:38:33+00,18.42116737,-64.61090088
151,9632179,2019-01-14 16:34:52+00,49.68711853,-3.247149944
152,9632179,2019-01-14 16:29:48+00,49.67644882,-3.276233435
153,9595321,2019-01-14 16:20:32+00,18.42115021,-64.61090088
154,9632179,2019-01-14 16:19:28+00,49.6546669,-3.335416555
155,9632179,2019-01-14 16:07:16+00,49.62863159,-3.406233311
156,9595321,2019-01-14 16:02:32+00,18.42115021,-64.61090088
157,9632179,2019-01-14 16:02:06+00,49.61769867,-3.435600042
158,9247455,2019-01-14 15:48:44+00,17.13500023,70.04666901
159,9632179,2019-01-14 15:46:06+00,49.58366776,-3.52733326
160,9595321,2019-01-14 15:44:31+00,18.42115021,-64.61090088
161,9632179,2019-01-14 15:38:42+00,49.56784821,-3.569999933
162,9632179,2019-01-14 15:30:08+00,49.54938507,-3.61954999
